,Draft_Yr,Pk,Team,Player,College,Yrs,Games,Minutes Played,PTS,TRB,AST,FG_Percentage,TP_Percentage,FT_Percentage,Minutes per Game,Points per Game,TRB per game,Assits per Game,Win Share,WS_per_game,BPM,VORP
2420,1988,73.0,IND,Michael Anderson,Drexel University,1.0,36.0,730.0,204.0,89.0,153.0,0.417,0.143,0.695,20.3,5.7,2.5,4.3,0.2,0.01,-3.4,-0.3
2421,1988,74.0,BOS,Gerald Paddio,"University of Nevada, Las Vegas",3.0,129.0,1625.0,715.0,184.0,134.0,0.421,0.242,0.746,12.6,5.5,1.4,1.0,0.1,0.002,-6.2,-1.7
2422,1988,75.0,SAS,Archie Marshall,University of Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,1989,1.0,SAC,Pervis Ellison,University of Louisville,11.0,474.0,11593.0,4494.0,3170.0,691.0,0.51,0.05,0.689,24.5,9.5,6.7,1.5,21.8,0.09,0.5,7.4
2424,1989,2.0,LAC,Danny Ferry,Duke University,13.0,917.0,18133.0,6439.0,2550.0,1185.0,0.446,0.393,0.84,19.8,7.0,2.8,1.3,34.8,0.092,-0.9,5.0
2425,1989,3.0,SAS,Sean Elliott,University of Arizona,12.0,742.0,24502.0,10544.0,3204.0,1897.0,0.465,0.375,0.799,33.0,14.2,4.3,2.6,55.7,0.109,0.6,16.1
2426,1989,4.0,MIA,Glen Rice,University of Michigan,15.0,1000.0,34985.0,18336.0,4387.0,2097.0,0.456,0.4,0.846,35.0,18.3,4.4,2.1,88.7,0.122,0.5,22.1
2427,1989,5.0,CHH,J.R. Reid,University of North Carolina,11.0,672.0,15370.0,5680.0,3381.0,639.0,0.472,0.135,0.716,22.9,8.5,5.0,1.0,22.5,0.07,-2.0,-0.2
2428,1989,6.0,CHI,Stacey King,University of Oklahoma,8.0,438.0,7406.0,2819.0,1460.0,387.0,0.478,0.235,0.707,16.9,6.4,3.3,0.9,10.9,0.071,-3.0,-1.9
2429,1989,7.0,IND,George McCloud,Florida State University,12.0,766.0,17429.0,6925.0,2342.0,1769.0,0.402,0.358,0.81,22.8,9.0,3.1,2.3,24.6,0.068,-0.7,5.6
2430,1989,8.0,DAL,Randy White,Louisiana Tech University,5.0,281.0,5382.0,2083.0,1366.0,175.0,0.401,0.193,0.707,19.2,7.4,4.9,0.6,1.9,0.017,-4.4,-3.3
2431,1989,9.0,WSB,Tom Hammonds,Georgia Institute of Technology,12.0,687.0,10419.0,3617.0,2243.0,378.0,0.48,0.0,0.691,15.2,5.3,3.3,0.6,14.7,0.068,-4.3,-6.0
2432,1989,10.0,MIN,Pooh Richardson,"University of California, Los Angeles",10.0,639.0,19399.0,7083.0,1807.0,4180.0,0.444,0.329,0.652,30.4,11.1,2.8,6.5,26.7,0.066,-0.9,5.5
2433,1989,11.0,ORL,Nick Anderson,University of Illinois at Urbana-Champaign,13.0,800.0,24922.0,11529.0,4064.0,2087.0,0.446,0.356,0.667,31.2,14.4,5.1,2.6,55.3,0.106,1.7,23.5
2434,1989,12.0,NJN,Mookie Blaylock,University of Oklahoma,13.0,889.0,31026.0,11962.0,3659.0,5972.0,0.409,0.336,0.736,34.9,13.5,4.1,6.7,71.8,0.111,3.0,38.9
2435,1989,13.0,BOS,Michael Smith,Brigham Young University,3.0,141.0,1328.0,698.0,212.0,142.0,0.474,0.15,0.835,9.4,5.0,1.5,1.0,1.4,0.049,-4.1,-0.7
2436,1989,14.0,GSW,Tim Hardaway,University of Texas at El Paso,13.0,867.0,30626.0,15373.0,2855.0,7095.0,0.431,0.355,0.782,35.3,17.7,3.3,8.2,85.0,0.133,2.5,34.6
2437,1989,15.0,DEN,Todd Lichti,Stanford University,5.0,237.0,4240.0,1870.0,505.0,325.0,0.46,0.244,0.789,17.9,7.9,2.1,1.4,5.6,0.063,-2.7,-0.8
2438,1989,16.0,SEA,Dana Barros,Boston College,14.0,850.0,19480.0,8901.0,1609.0,2837.0,0.46,0.411,0.858,22.9,10.5,1.9,3.3,49.6,0.122,0.2,10.6
2439,1989,17.0,SEA,Shawn Kemp,Trinity Valley Community College,14.0,1051.0,29293.0,15347.0,8834.0,1704.0,0.488,0.277,0.741,27.9,14.6,8.4,1.6,89.5,0.147,1.7,27.3
2440,1989,18.0,CHI,B.J. Armstrong,University of Iowa,11.0,747.0,17790.0,7320.0,1321.0,2479.0,0.477,0.425,0.856,23.8,9.8,1.8,3.3,45.0,0.121,-1.6,1.9
2441,1989,19.0,PHI,Kenny Payne,University of Louisville,4.0,144.0,1167.0,508.0,170.0,61.0,0.41,0.293,0.859,8.1,3.5,1.2,0.4,-0.1,-0.005,-6.6,-1.3
2442,1989,20.0,CHI,Jeff Sanders,Georgia Southern University,4.0,55.0,462.0,112.0,103.0,25.0,0.395,0.0,0.609,8.4,2.0,1.9,0.5,-0.1,-0.008,-5.2,-0.4
2443,1989,21.0,UTA,Blue Edwards,East Carolina University,10.0,704.0,18409.0,7585.0,2376.0,1409.0,0.475,0.335,0.779,26.1,10.8,3.4,2.0,24.2,0.063,-0.8,5.7
2444,1989,22.0,POR,Byron Irvin,University of Missouri,3.0,87.0,849.0,451.0,123.0,73.0,0.471,0.35,0.722,9.8,5.2,1.4,0.8,2.1,0.121,-1.0,0.2
2445,1989,23.0,ATL,Roy Marble,University of Iowa,2.0,29.0,194.0,55.0,32.0,12.0,0.257,0.0,0.594,6.7,1.9,1.1,0.4,-0.5,-0.122,-8.5,-0.3
2446,1989,24.0,PHO,Anthony Cook,University of Arizona,4.0,116.0,1499.0,418.0,428.0,34.0,0.439,0.0,0.524,12.9,3.6,3.7,0.3,1.0,0.033,-4.2,-0.8
2447,1989,25.0,CLE,John Morton,Seton Hall University,3.0,128.0,1879.0,609.0,161.0,342.0,0.386,0.224,0.787,14.7,4.8,1.3,2.7,0.5,0.013,-4.7,-1.3
2448,1989,26.0,LAL,Vlade Divac,0,16.0,1134.0,33838.0,13398.0,9326.0,3541.0,0.495,0.235,0.692,29.8,11.8,8.2,3.1,96.4,0.137,3.3,45.3
2449,1989,27.0,DET,Kenny Battle,University of Illinois at Urbana-Champaign,4.0,134.0,1795.0,627.0,327.0,106.0,0.504,0.133,0.725,13.4,4.7,2.4,0.8,3.7,0.098,-0.1,0.9
2450,1989,28.0,MIA,Sherman Douglas,Syracuse University,12.0,765.0,21148.0,8425.0,1672.0,4536.0,0.484,0.267,0.678,27.6,11.0,2.2,5.9,32.9,0.075,-1.5,2.6
2451,1989,29.0,CHH,Dyron Nix,University of Tennessee,1.0,20.0,109.0,39.0,26.0,5.0,0.359,0.0,0.688,5.5,2.0,1.3,0.3,0.0,-0.015,-8.3,-0.2
2452,1989,30.0,MIL,Frank Kornet,Vanderbilt University,2.0,89.0,595.0,171.0,95.0,30.0,0.369,0.263,0.596,6.7,1.9,1.1,0.3,0.0,-0.004,-6.0,-0.6
2453,1989,31.0,LAC,Jeff Martin,Murray State University,2.0,143.0,2685.0,956.0,290.0,109.0,0.417,0.282,0.694,18.8,6.7,2.0,0.8,2.1,0.038,-3.8,-1.2
2454,1989,32.0,NJN,Stanley Brundy,DePaul University,1.0,16.0,128.0,37.0,26.0,3.0,0.5,0.0,0.389,8.0,2.3,1.6,0.2,0.2,0.057,-2.5,0.0
2455,1989,33.0,LAC,Jay Edwards,Indiana University,1.0,4.0,26.0,7.0,2.0,4.0,0.429,0.0,0.333,6.5,1.8,0.5,1.0,0.0,0.022,-5.1,0.0
2456,1989,34.0,MIN,Gary Leonard,University of Missouri,3.0,31.0,149.0,44.0,34.0,2.0,0.459,0.0,0.5,4.8,1.4,1.1,0.1,0.1,0.029,-6.3,-0.2
2457,1989,35.0,DAL,Pat Durham,Colorado State University,2.0,64.0,930.0,323.0,108.0,57.0,0.469,0.192,0.667,14.5,5.0,1.7,0.9,0.7,0.037,-2.8,-0.2
2458,1989,36.0,POR,Clifford Robinson,University of Connecticut,18.0,1380.0,42561.0,19591.0,6306.0,3094.0,0.438,0.356,0.689,30.8,14.2,4.6,2.2,89.7,0.101,0.7,28.7
2459,1989,37.0,ORL,Michael Ansley,University of Alabama,3.0,149.0,2143.0,1026.0,621.0,67.0,0.513,0.0,0.722,14.4,6.9,4.2,0.4,6.4,0.142,-1.1,0.5
2460,1989,38.0,MIN,Doug West,Villanova University,12.0,676.0,16649.0,6477.0,1670.0,1292.0,0.481,0.191,0.801,24.6,9.6,2.5,1.9,17.7,0.051,-2.5,-2.2
2461,1989,39.0,WSB,Ed Horton,University of Iowa,1.0,45.0,374.0,202.0,108.0,19.0,0.494,0.0,0.609,8.3,4.5,2.4,0.4,0.4,0.05,-4.1,-0.2
2462,1989,40.0,BOS,Dino Radja,0,4.0,224.0,7308.0,3733.0,1883.0,356.0,0.497,0.0,0.735,32.6,16.7,8.4,1.6,14.3,0.094,-0.7,2.3
2463,1989,41.0,WSB,Doug Roth,University of Tennessee,1.0,42.0,412.0,81.0,120.0,20.0,0.43,0.0,0.5,9.8,1.9,2.9,0.5,0.4,0.052,-3.7,-0.2
2464,1989,42.0,DEN,Michael Cutright,McNeese State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,1989,43.0,CLE,Chucky Brown,North Carolina State University,13.0,694.0,11962.0,4125.0,2148.0,549.0,0.491,0.227,0.699,17.2,5.9,3.1,0.8,19.0,0.076,-3.0,-3.0
2466,1989,44.0,PHI,Reggie Cross,University of Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,1989,45.0,MIA,Scott Haffner,University of Evansville,2.0,50.0,609.0,213.0,55.0,89.0,0.403,0.13,0.667,12.2,4.3,1.1,1.8,-0.1,-0.012,-6.6,-0.7
2468,1989,46.0,PHO,Ricky Blanton,Louisiana State University,1.0,2.0,13.0,6.0,3.0,1.0,0.429,0.0,0.0,6.5,3.0,1.5,0.5,0.0,0.088,2.6,0.0
2469,1989,47.0,DEN,Reggie Turner,University of Alabama at Birmingham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,1989,48.0,UTA,Junie Lewis,University of South Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2471,1989,49.0,ATL,Haywoode Workman,Oral Roberts University,8.0,359.0,7202.0,1967.0,819.0,1410.0,0.419,0.323,0.764,20.1,5.5,2.3,3.9,10.7,0.071,-1.2,1.5
2472,1989,50.0,NYK,Brian Quinnett,Washington State University,3.0,138.0,1530.0,474.0,224.0,76.0,0.414,0.326,0.677,11.1,3.4,1.6,0.6,0.9,0.027,-3.7,-0.7
2473,1989,51.0,PHO,Mike Morrison,Loyola College in Maryland,1.0,36.0,153.0,72.0,20.0,11.0,0.338,0.286,0.8,4.3,2.0,0.6,0.3,-0.3,-0.106,-11.0,-0.3
2474,1989,52.0,PHO,Greg Grant,Trenton State University,6.0,274.0,3350.0,767.0,248.0,751.0,0.383,0.281,0.71,12.2,2.8,0.9,2.7,1.6,0.023,-5.6,-3.0
2475,1989,53.0,DAL,Jeff Hodge,University of South Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,1989,54.0,PHI,Toney Mack,University of Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,1990,1.0,NJN,Derrick Coleman,Syracuse University,15.0,781.0,25903.0,12884.0,7232.0,1985.0,0.447,0.295,0.769,33.2,16.5,9.3,2.5,64.3,0.119,1.3,21.7
2478,1990,2.0,SEA,Gary Payton,Oregon State University,17.0,1335.0,47117.0,21813.0,5269.0,8966.0,0.466,0.317,0.729,35.3,16.3,3.9,6.7,145.5,0.148,3.3,63.0
2479,1990,3.0,DEN,Mahmoud Abdul-Rauf,Louisiana State University,9.0,586.0,15628.0,8553.0,1087.0,2079.0,0.442,0.354,0.905,26.7,14.6,1.9,3.5,25.2,0.077,-2.2,-0.7
2480,1990,4.0,ORL,Dennis Scott,Georgia Institute of Technology,10.0,629.0,17983.0,8094.0,1774.0,1296.0,0.417,0.397,0.793,28.6,12.9,2.8,2.1,33.4,0.089,-0.4,7.3
2481,1990,5.0,CHH,Kendall Gill,University of Illinois at Urbana-Champaign,15.0,966.0,29481.0,12914.0,4002.0,2945.0,0.434,0.3,0.754,30.5,13.4,4.1,3.0,47.8,0.078,0.3,16.9
2482,1990,6.0,MIN,Felton Spencer,University of Louisville,12.0,640.0,12298.0,3354.0,3436.0,213.0,0.484,0.0,0.658,19.2,5.2,5.4,0.3,20.9,0.081,-2.6,-1.9
2483,1990,7.0,SAC,Lionel Simmons,La Salle University,7.0,454.0,13472.0,5833.0,2833.0,1498.0,0.433,0.305,0.771,29.7,12.8,6.2,3.3,16.9,0.06,0.1,7.2
2484,1990,8.0,LAC,Bo Kimble,Loyola Marymount University,3.0,105.0,1336.0,574.0,162.0,98.0,0.386,0.291,0.728,12.7,5.5,1.5,0.9,0.1,0.004,-5.2,-1.1
2485,1990,9.0,MIA,Willie Burton,University of Minnesota,8.0,316.0,6666.0,3243.0,932.0,393.0,0.424,0.345,0.786,21.1,10.3,2.9,1.2,9.1,0.065,-2.8,-1.4
2486,1990,10.0,ATL,Rumeal Robinson,University of Michigan,6.0,336.0,6098.0,2546.0,606.0,1179.0,0.432,0.344,0.611,18.1,7.6,1.8,3.5,5.2,0.041,-2.2,-0.3
2487,1990,11.0,GSW,Tyrone Hill,Xavier University,14.0,801.0,22388.0,7532.0,6854.0,647.0,0.502,0.0,0.643,28.0,9.4,8.6,0.8,56.2,0.12,-1.0,5.7
2488,1990,12.0,HOU,Alec Kessler,University of Georgia,4.0,210.0,2937.0,1084.0,751.0,81.0,0.426,0.417,0.744,14.0,5.2,3.6,0.4,2.0,0.033,-6.3,-3.2
2489,1990,13.0,LAC,Loy Vaught,University of Michigan,11.0,689.0,16993.0,6984.0,4881.0,652.0,0.504,0.244,0.718,24.7,10.1,7.1,0.9,35.8,0.101,-1.6,1.8
2490,1990,14.0,SAC,Travis Mays,University of Texas at Austin,3.0,115.0,2964.0,1273.0,233.0,326.0,0.41,0.362,0.749,25.8,11.1,2.0,2.8,2.4,0.039,-2.6,-0.5
2491,1990,15.0,MIA,Dave Jamerson,Ohio University,3.0,90.0,594.0,306.0,77.0,61.0,0.392,0.277,0.86,6.6,3.4,0.9,0.7,0.2,0.018,-5.2,-0.5
2492,1990,16.0,MIL,Terry Mills,University of Michigan,11.0,678.0,16422.0,7175.0,3680.0,891.0,0.457,0.384,0.781,24.2,10.6,5.4,1.3,33.3,0.097,-0.7,5.5
2493,1990,17.0,NYK,Jerrod Mustaf,University of Maryland,4.0,179.0,1902.0,721.0,452.0,99.0,0.449,0.0,0.648,10.6,4.0,2.5,0.6,1.7,0.043,-4.4,-1.2
2494,1990,18.0,SAC,Duane Causwell,Temple University,11.0,541.0,9409.0,2648.0,2273.0,243.0,0.507,0.286,0.618,17.4,4.9,4.2,0.4,15.8,0.081,-1.3,1.6
2495,1990,19.0,BOS,Dee Brown,Jacksonville University,12.0,608.0,16843.0,6758.0,1569.0,2227.0,0.436,0.357,0.825,27.7,11.1,2.6,3.7,33.4,0.095,0.6,11.0
2496,1990,20.0,MIN,Gerald Glass,University of Mississippi,4.0,201.0,3347.0,1553.0,512.0,298.0,0.433,0.236,0.643,16.7,7.7,2.5,1.5,1.8,0.025,-2.5,-0.4
2497,1990,21.0,PHO,Jayson Williams,St. John's University,9.0,475.0,9805.0,3472.0,3584.0,287.0,0.44,0.125,0.606,20.6,7.3,7.5,0.6,20.0,0.098,-2.0,0.1
2498,1990,22.0,NJN,Tate George,University of Connecticut,4.0,177.0,2019.0,736.0,180.0,325.0,0.414,0.071,0.82,11.4,4.2,1.0,1.8,1.3,0.032,-5.5,-1.8
2499,1990,23.0,SAC,Anthony Bonner,Saint Louis University,6.0,318.0,7372.0,2199.0,1726.0,442.0,0.468,0.125,0.59,23.2,6.9,5.4,1.4,10.8,0.07,-0.5,2.8
2500,1990,24.0,SAS,Dwayne Schintzius,University of Florida,8.0,217.0,1950.0,587.0,536.0,93.0,0.404,0.125,0.638,9.0,2.7,2.5,0.4,1.0,0.024,-4.9,-1.4
2501,1990,25.0,POR,Alaa Abdelnaby,Duke University,5.0,256.0,3200.0,1465.0,846.0,85.0,0.502,0.0,0.701,12.5,5.7,3.3,0.3,4.8,0.072,-4.8,-2.3
2502,1990,26.0,DET,Lance Blanks,University of Texas at Austin,3.0,142.0,1045.0,289.0,110.0,117.0,0.436,0.253,0.667,7.4,2.0,0.8,0.8,0.7,0.031,-3.8,-0.5
2503,1990,27.0,LAL,Elden Campbell,Clemson University,15.0,1044.0,25776.0,10805.0,6116.0,1199.0,0.46,0.054,0.699,24.7,10.3,5.9,1.1,62.8,0.117,-0.3,10.8
2504,1990,28.0,GSW,Les Jepsen,University of Iowa,2.0,52.0,192.0,53.0,67.0,2.0,0.333,0.0,0.65,3.7,1.0,1.3,0.0,0.1,0.031,-9.2,-0.3
2505,1990,29.0,CHI,Toni Kukoc,0,13.0,846.0,22212.0,9810.0,3555.0,3119.0,0.447,0.335,0.729,26.3,11.6,4.2,3.7,59.6,0.129,2.4,24.7
2506,1990,30.0,MIA,Carl Herrera,University of Houston,8.0,465.0,8042.0,2481.0,1690.0,261.0,0.476,0.143,0.643,17.3,5.3,3.6,0.6,9.0,0.054,-3.3,-2.6
2507,1990,31.0,PHO,Negele Knight,University of Dayton,6.0,276.0,4513.0,1699.0,351.0,780.0,0.436,0.263,0.73,16.4,6.2,1.3,2.8,4.2,0.044,-4.6,-3.0
2508,1990,32.0,PHI,Brian Oliver,Georgia Institute of Technology,4.0,118.0,1182.0,389.0,123.0,114.0,0.388,0.227,0.705,10.0,3.3,1.0,1.0,-0.5,-0.02,-6.4,-1.3
2509,1990,33.0,UTA,Walter Palmer,Dartmouth College,2.0,48.0,209.0,100.0,65.0,11.0,0.412,0.0,0.667,4.4,2.1,1.4,0.2,-0.1,-0.013,-7.6,-0.3
2510,1990,34.0,GSW,Kevin Pritchard,University of Kansas,4.0,94.0,1125.0,340.0,90.0,152.0,0.399,0.186,0.79,12.0,3.6,1.0,1.6,0.4,0.017,-5.6,-1.0
2511,1990,35.0,WSB,Greg Foster,University of Texas at El Paso,13.0,656.0,7974.0,2538.0,1691.0,351.0,0.44,0.225,0.748,12.2,3.9,2.6,0.5,5.6,0.033,-5.2,-6.3
2512,1990,36.0,ATL,Trevor Wilson,"University of California, Los Angeles",4.0,103.0,1609.0,591.0,353.0,99.0,0.456,0.0,0.567,15.6,5.7,3.4,1.0,0.8,0.023,-3.5,-0.6
2513,1990,37.0,WSB,A.J. English,Virginia Union University,2.0,151.0,3108.0,1502.0,315.0,320.0,0.435,0.138,0.778,20.6,9.9,2.1,2.1,1.1,0.017,-5.1,-2.4
2514,1990,38.0,SEA,Jud Buechler,University of Arizona,12.0,720.0,8444.0,2385.0,1266.0,560.0,0.433,0.366,0.633,11.7,3.3,1.8,0.8,16.5,0.094,-0.7,2.7
2515,1990,39.0,CHH,Steve Scheffler,Purdue University,7.0,174.0,918.0,331.0,180.0,26.0,0.558,0.2,0.759,5.3,1.9,1.0,0.1,2.9,0.153,-2.1,0.0
2516,1990,40.0,SAC,Bimbo Coles,Virginia Polytechnic Institute and State University,14.0,852.0,20319.0,6628.0,1820.0,3313.0,0.425,0.267,0.811,23.8,7.8,2.1,3.9,27.4,0.065,-2.1,-0.7
2517,1990,41.0,ATL,Steve Bardo,University of Illinois at Urbana-Champaign,3.0,33.0,299.0,73.0,60.0,44.0,0.329,0.1,0.696,9.1,2.2,1.8,1.3,-0.1,-0.02,-4.5,-0.2
2518,1990,42.0,DEN,Marcus Liberty,University of Illinois at Urbana-Champaign,4.0,267.0,4568.0,1942.0,925.0,244.0,0.417,0.34,0.664,17.1,7.3,3.5,0.9,4.0,0.042,-2.9,-1.1
2519,1990,43.0,SAS,Tony Massenburg,University of Maryland,13.0,683.0,12291.0,4238.0,2964.0,266.0,0.47,0.091,0.705,18.0,6.2,4.3,0.4,15.6,0.061,-4.6,-8.0
2520,1990,44.0,MIL,Steve Henson,Kansas State University,7.0,238.0,2282.0,739.0,176.0,465.0,0.403,0.432,0.869,9.6,3.1,0.7,2.0,3.8,0.079,-3.9,-1.1
2521,1990,45.0,IND,Antonio Davis,University of Texas at El Paso,13.0,903.0,26084.0,9041.0,6755.0,1017.0,0.448,0.087,0.727,28.9,10.0,7.5,1.1,59.6,0.11,-0.7,8.8
2522,1990,46.0,IND,Kenny Williams,Elizabeth City State University,4.0,260.0,2918.0,1247.0,693.0,161.0,0.511,0.0,0.68,11.2,4.8,2.7,0.6,7.4,0.122,0.0,1.4
2523,1990,47.0,PHI,Derek Strong,Xavier University,10.0,456.0,8548.0,3088.0,2213.0,291.0,0.43,0.18,0.786,18.7,6.8,4.9,0.6,18.5,0.104,-3.0,-2.3
2524,1990,48.0,PHO,Cedric Ceballos,"California State University, Fullerton",11.0,609.0,14712.0,8693.0,3258.0,723.0,0.5,0.309,0.753,24.2,14.3,5.3,1.2,40.4,0.132,-0.4,6.0
2525,1990,49.0,DAL,Phil Henderson,Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,1990,50.0,PHO,Milos Babic,Tennessee Technological University,2.0,21.0,87.0,37.0,20.0,10.0,0.375,0.0,0.65,4.1,1.8,1.0,0.5,-0.1,-0.028,-6.3,-0.1
2527,1990,51.0,LAL,Tony Smith,Marquette University,9.0,457.0,7295.0,2504.0,735.0,881.0,0.431,0.307,0.69,16.0,5.5,1.6,1.9,6.7,0.044,-2.6,-1.1
2528,1990,52.0,CLE,Stefano Rusconi,0,1.0,7.0,30.0,8.0,6.0,3.0,0.333,0.0,0.4,4.3,1.1,0.9,0.4,-0.1,-0.104,-7.6,0.0
2529,1990,53.0,SEA,Abdul Shamsid-Deen,Providence College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,1990,54.0,SAS,Sean Higgins,University of Michigan,6.0,220.0,3334.0,1375.0,402.0,226.0,0.428,0.321,0.85,15.2,6.3,1.8,1.0,0.4,0.006,-5.2,-2.7
2531,1991,1.0,CHH,Larry Johnson,"University of Nevada, Las Vegas",10.0,707.0,25685.0,11450.0,5300.0,2298.0,0.484,0.332,0.766,36.3,16.2,7.5,3.3,69.7,0.13,2.4,28.3
2532,1991,2.0,NJN,Kenny Anderson,Georgia Institute of Technology,14.0,858.0,25868.0,10789.0,2641.0,5196.0,0.421,0.346,0.79,30.1,12.6,3.1,6.1,62.5,0.116,0.8,18.0
2533,1991,3.0,SAC,Billy Owens,Syracuse University,10.0,600.0,17619.0,7026.0,4016.0,1704.0,0.481,0.291,0.629,29.4,11.7,6.7,2.8,28.6,0.078,0.5,11.2
2534,1991,4.0,DEN,Dikembe Mutombo,Georgetown University,18.0,1196.0,36791.0,11729.0,12359.0,1240.0,0.518,0.0,0.684,30.8,9.8,10.3,1.0,117.0,0.153,2.1,38.2
2535,1991,5.0,MIA,Steve Smith,Michigan State University,14.0,942.0,28855.0,13430.0,3060.0,2922.0,0.44,0.358,0.845,30.6,14.3,3.2,3.1,83.7,0.139,1.4,24.4
2536,1991,6.0,DAL,Doug Smith,University of Missouri,5.0,296.0,5833.0,2356.0,1234.0,400.0,0.425,0.083,0.773,19.7,8.0,4.2,1.4,3.0,0.024,-3.0,-1.5
2537,1991,7.0,MIN,Luc Longley,University of New Mexico,10.0,567.0,12006.0,4090.0,2794.0,836.0,0.462,0.0,0.76,21.2,7.2,4.9,1.5,17.5,0.07,-1.5,1.5
2538,1991,8.0,DEN,Mark Macon,Temple University,6.0,251.0,5018.0,1685.0,467.0,428.0,0.384,0.27,0.735,20.0,6.7,1.9,1.7,0.1,0.001,-3.2,-1.5
2539,1991,9.0,ATL,Stacey Augmon,"University of Nevada, Las Vegas",15.0,1001.0,21658.0,7990.0,3216.0,1561.0,0.469,0.152,0.728,21.6,8.0,3.2,1.6,43.8,0.097,-0.2,9.8
2540,1991,10.0,ORL,Bison Dele,University of Arizona,8.0,413.0,10004.0,4536.0,2564.0,440.0,0.528,0.143,0.691,24.2,11.0,6.2,1.1,22.8,0.109,-0.3,4.4
2541,1991,11.0,CLE,Terrell Brandon,University of Oregon,11.0,724.0,21545.0,9994.0,2174.0,4407.0,0.448,0.355,0.873,29.8,13.8,3.0,6.1,65.9,0.147,2.4,23.7
2542,1991,12.0,NYK,Greg Anthony,"University of Nevada, Las Vegas",11.0,757.0,15850.0,5497.0,1417.0,2997.0,0.403,0.349,0.733,20.9,7.3,1.9,4.0,35.9,0.109,0.0,8.1
2543,1991,13.0,IND,Dale Davis,Clemson University,16.0,1094.0,29606.0,8706.0,8605.0,978.0,0.53,0.0,0.562,27.1,8.0,7.9,0.9,86.9,0.141,1.8,28.6
2544,1991,14.0,SEA,Rich King,University of Nebraska,4.0,72.0,309.0,135.0,74.0,21.0,0.393,0.0,0.662,4.3,1.9,1.0,0.3,0.2,0.036,-5.8,-0.3
2545,1991,15.0,ATL,Anthony Avent,Seton Hall University,6.0,352.0,6729.0,1958.0,1584.0,278.0,0.403,0.0,0.686,19.1,5.6,4.5,0.8,0.3,0.002,-4.9,-5.0
2546,1991,16.0,GSW,Chris Gatling,Old Dominion University,11.0,700.0,13760.0,7232.0,3741.0,461.0,0.513,0.249,0.66,19.7,10.3,5.3,0.7,32.1,0.112,-2.1,-0.2
2547,1991,17.0,GSW,Victor Alexander,Iowa State University,5.0,286.0,5755.0,2542.0,1384.0,257.0,0.518,0.286,0.634,20.1,8.9,4.8,0.9,8.8,0.073,-2.6,-0.9
2548,1991,18.0,MIL,Kevin Brooks,University of Louisiana at Lafayette,3.0,126.0,1031.0,417.0,141.0,48.0,0.401,0.2,0.859,8.2,3.3,1.1,0.4,-0.1,-0.004,-7.9,-1.5
2549,1991,19.0,WSB,LaBradford Smith,University of Louisville,3.0,183.0,3131.0,1218.0,271.0,394.0,0.432,0.298,0.813,17.1,6.7,1.5,2.2,1.5,0.024,-4.1,-1.6
2550,1991,20.0,HOU,John Turner,Phillips University,1.0,42.0,345.0,117.0,78.0,12.0,0.439,0.0,0.525,8.2,2.8,1.9,0.3,-0.1,-0.021,-7.4,-0.5
2551,1991,21.0,UTA,Eric Murdock,Providence College,9.0,508.0,11882.0,5118.0,1261.0,2467.0,0.438,0.343,0.786,23.4,10.1,2.5,4.9,25.6,0.103,1.1,9.4
2552,1991,22.0,LAC,LeRon Ellis,Syracuse University,3.0,91.0,857.0,277.0,220.0,29.0,0.433,0.0,0.613,9.4,3.0,2.4,0.3,1.2,0.069,-3.2,-0.3
2553,1991,23.0,ORL,Stanley Roberts,Louisiana State University,8.0,300.0,5869.0,2555.0,1549.0,189.0,0.499,0.0,0.514,19.6,8.5,5.2,0.6,8.1,0.066,-3.3,-1.9
2554,1991,24.0,BOS,Rick Fox,University of North Carolina,13.0,930.0,23723.0,8966.0,3517.0,2649.0,0.45,0.349,0.77,25.5,9.6,3.8,2.8,44.7,0.09,1.0,17.6
2555,1991,25.0,GSW,Shaun Vandiver,University of Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
