,Player,All_NBA,All-Star,Draft_Yr,Pk,Team,College,Yrs,Games,Minutes Played,PTS,TRB,AST,FG_Percentage,TP_Percentage,FT_Percentage,Minutes per Game,Points per Game,TRB per game,Assits per Game,Win Share,WS_per_game,BPM,VORP,Executive,Tenure
514,Kevin Lynch,0.0,0.0,1991.0,28.0,NOH,University of Minnesota,2.0,95.0,1143.0,310.0,120.0,108.0,0.436,0.333,0.726,12.0,3.3,1.3,1.1,0.4,0.016,-4.0,-0.6,Allan Bristow,456 days 00:00:00.000000000
515,Kevin Willis,1.0,1.0,1984.0,11.0,ATL,Michigan State University,21.0,1424.0,38362.0,17253.0,11901.0,1328.0,0.487,0.211,0.713,26.9,12.1,8.4,0.9,81.8,0.102,-1.8,2.0,Stan Kasten,3740 days 00:00:00.000000000
516,Terry Martin,0.0,0.0,1984.0,104.0,ATL,University of Louisiana at Monroe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stan Kasten,3740 days 00:00:00.000000000
517,Fred Brown,0.0,0.0,1984.0,195.0,ATL,Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stan Kasten,3740 days 00:00:00.000000000
518,Bobby Parks,0.0,0.0,1984.0,58.0,ATL,University of Memphis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stan Kasten,3740 days 00:00:00.000000000
519,Dickie Beal,0.0,0.0,1984.0,81.0,ATL,University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stan Kasten,3740 days 00:00:00.000000000
520,Jim Master,0.0,0.0,1984.0,127.0,ATL,University of Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stan Kasten,3740 days 00:00:00.000000000
521,Vince Martello,0.0,0.0,1984.0,150.0,ATL,Florida State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stan Kasten,3740 days 00:00:00.000000000
522,Robert Brown,0.0,0.0,1984.0,173.0,ATL,Long Island University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stan Kasten,3740 days 00:00:00.000000000
523,Doug Mills,0.0,0.0,1984.0,217.0,ATL,Hofstra University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stan Kasten,3740 days 00:00:00.000000000
524,Al Horford,1.0,4.0,2007.0,3.0,ATL,University of Florida,9.0,578.0,19342.0,8288.0,5144.0,1589.0,0.535,0.34,0.743,33.5,14.3,8.9,2.7,64.2,0.159,3.0,24.4,Billy Knight,1883 days 00:00:00.000000000
525,Acie Law,0.0,0.0,2007.0,11.0,ATL,Texas A&M University,4.0,188.0,2385.0,725.0,195.0,309.0,0.413,0.235,0.778,12.7,3.9,1.0,1.6,1.6,0.032,-5.4,-2.0,Billy Knight,1883 days 00:00:00.000000000
526,David Lee,1.0,2.0,2005.0,30.0,NYK,University of Florida,11.0,750.0,22816.0,10656.0,6879.0,1701.0,0.533,0.034,0.774,30.4,14.2,9.2,2.3,70.3,0.148,1.5,20.3,Isiah Thomas,1563 days 00:00:00.000000000
527,Channing Frye,0.0,0.0,2005.0,8.0,NYK,University of Arizona,10.0,727.0,17338.0,6717.0,3525.0,761.0,0.439,0.386,0.819,23.8,9.2,4.8,1.0,33.7,0.093,0.0,8.6,Isiah Thomas,1563 days 00:00:00.000000000
528,Dijon Thompson,0.0,0.0,2005.0,54.0,NYK,"University of California, Los Angeles",2.0,16.0,93.0,45.0,19.0,3.0,0.425,0.308,0.875,5.8,2.8,1.2,0.2,0.2,0.102,-4.3,-0.1,Isiah Thomas,1563 days 00:00:00.000000000
529,Fat Lever,1.0,2.0,1982.0,11.0,POR,Arizona State University,11.0,752.0,23814.0,10433.0,4523.0,4696.0,0.447,0.31,0.771,31.7,13.9,6.0,6.2,61.2,0.123,3.6,33.7,Stu Inman,1690 days 00:00:00.000000000
530,Linton Townes,0.0,0.0,1982.0,33.0,POR,James Madison University,3.0,60.0,543.0,257.0,67.0,32.0,0.44,0.36,0.75,9.1,4.3,1.1,0.5,0.6,0.057,-3.8,-0.2,Stu Inman,1690 days 00:00:00.000000000
531,Audie Norris,0.0,0.0,1982.0,37.0,POR,Jackson State University,3.0,187.0,2585.0,819.0,576.0,147.0,0.511,0.0,0.662,13.8,4.4,3.1,0.8,2.9,0.054,-2.3,-0.2,Stu Inman,1690 days 00:00:00.000000000
532,Phillip Lockett,0.0,0.0,1982.0,66.0,POR,University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stu Inman,1690 days 00:00:00.000000000
533,Eric Smith,0.0,0.0,1982.0,79.0,POR,Georgetown University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stu Inman,1690 days 00:00:00.000000000
534,Cherokee Rhone,0.0,0.0,1982.0,103.0,POR,Centenary College of Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stu Inman,1690 days 00:00:00.000000000
535,Leo Cunningham,0.0,0.0,1982.0,125.0,POR,Utah State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stu Inman,1690 days 00:00:00.000000000
536,Terry Long,0.0,0.0,1982.0,149.0,POR,Lamar University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stu Inman,1690 days 00:00:00.000000000
537,Dave Porter,0.0,0.0,1982.0,171.0,POR,Western Oregon University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stu Inman,1690 days 00:00:00.000000000
538,Mark Dearborn,0.0,0.0,1982.0,195.0,POR,Saint Joseph's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stu Inman,1690 days 00:00:00.000000000
539,Grant Taylor,0.0,0.0,1982.0,215.0,POR,"University of California, Irvine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stu Inman,1690 days 00:00:00.000000000
540,Jim Paxson,1.0,2.0,1979.0,12.0,POR,University of Dayton,11.0,784.0,21357.0,11199.0,1593.0,2300.0,0.498,0.225,0.807,27.2,14.3,2.0,2.9,53.7,0.121,-0.3,9.0,Harry Glickman,4155 days 00:00:00.000000000
541,Andrew Fields,0.0,0.0,1979.0,40.0,POR,Cheyney University of Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Glickman,4155 days 00:00:00.000000000
542,Mickey Fox,0.0,0.0,1979.0,56.0,POR,Saint Mary's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Glickman,4155 days 00:00:00.000000000
543,Daryll Robinson,0.0,0.0,1979.0,78.0,POR,Appalachian State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Glickman,4155 days 00:00:00.000000000
544,Matt White,0.0,0.0,1979.0,100.0,POR,University of Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Glickman,4155 days 00:00:00.000000000
545,Ray Ellis,0.0,0.0,1979.0,120.0,POR,Pepperdine University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Glickman,4155 days 00:00:00.000000000
546,Jeff Tropf,0.0,0.0,1979.0,140.0,POR,Central Michigan University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Glickman,4155 days 00:00:00.000000000
547,Willie Pounds,0.0,0.0,1979.0,159.0,POR,Chaminade University of Honolulu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Glickman,4155 days 00:00:00.000000000
548,Stan Eckwood,0.0,0.0,1979.0,177.0,POR,Harding University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Glickman,4155 days 00:00:00.000000000
549,Kelvin Small,0.0,0.0,1979.0,195.0,POR,University of Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harry Glickman,4155 days 00:00:00.000000000
550,Tyson Chandler,1.0,1.0,2001.0,2.0,LAC,0,15.0,986.0,28074.0,8605.0,9137.0,841.0,0.591,0.0,0.644,28.5,8.7,9.3,0.9,92.7,0.158,1.7,26.2,Elgin Baylor,8211 days 00:00:00.000000000
551,Peja Stojakovic,1.0,3.0,1996.0,14.0,SAC,0,13.0,804.0,26966.0,13647.0,3782.0,1408.0,0.45,0.401,0.895,33.5,17.0,4.7,1.8,82.6,0.147,1.5,23.9,Geoff Petrie,6956 days 00:00:00.000000000
552,Jason Sasser,0.0,0.0,1996.0,41.0,SAC,Texas Tech University,2.0,14.0,108.0,30.0,15.0,4.0,0.412,0.333,0.5,7.7,2.1,1.1,0.3,0.0,-0.014,-7.0,-0.1,Geoff Petrie,6956 days 00:00:00.000000000
553,Eddie Jones,1.0,3.0,1994.0,10.0,LAL,Temple University,14.0,954.0,32778.0,14155.0,3857.0,2812.0,0.437,0.373,0.809,34.4,14.8,4.0,2.9,100.6,0.147,3.5,45.1,Jerry West,6619 days 00:00:00.000000000
554,Juwan Howard,1.0,1.0,1994.0,5.0,WAS,University of Michigan,19.0,1208.0,36654.0,16159.0,7428.0,2663.0,0.469,0.12,0.764,30.3,13.4,6.1,2.2,59.4,0.078,-0.9,10.1,John Nash,2143 days 00:00:00.000000000
555,Jim McIlvaine,0.0,0.0,1994.0,32.0,WAS,Marquette University,7.0,401.0,5927.0,1072.0,1243.0,105.0,0.446,0.1,0.551,14.8,2.7,3.1,0.3,9.4,0.076,-0.1,2.8,John Nash,2143 days 00:00:00.000000000
556,Alvin Robertson,1.0,4.0,1984.0,7.0,SAS,University of Arkansas,10.0,779.0,24669.0,10882.0,4066.0,3929.0,0.477,0.295,0.743,31.7,14.0,5.2,5.0,52.1,0.101,4.0,37.3,Bob Bass,5425 days 00:00:00.000000000
557,Joe Binion,0.0,0.0,1984.0,57.0,SAS,North Carolina Agricultural and Technical State University,1.0,11.0,51.0,14.0,18.0,1.0,0.4,0.0,0.6,4.6,1.3,1.6,0.1,0.1,0.092,-3.8,0.0,Bob Bass,5425 days 00:00:00.000000000
558,John Devereaux,0.0,0.0,1984.0,78.0,SAS,Ohio University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bob Bass,5425 days 00:00:00.000000000
559,Ozell Jones,0.0,0.0,1984.0,90.0,SAS,"California State University, Fullerton",2.0,70.0,906.0,245.0,240.0,56.0,0.582,0.0,0.398,12.9,3.5,3.4,0.8,1.2,0.066,-0.3,0.4,Bob Bass,5425 days 00:00:00.000000000
560,Eric Richardson,0.0,0.0,1984.0,100.0,SAS,University of Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bob Bass,5425 days 00:00:00.000000000
561,Dion Brown,0.0,0.0,1984.0,124.0,SAS,University of Louisiana at Lafayette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bob Bass,5425 days 00:00:00.000000000
562,Michael Pitts,0.0,0.0,1984.0,146.0,SAS,University of California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bob Bass,5425 days 00:00:00.000000000
563,Dan Tarkanian,0.0,0.0,1984.0,170.0,SAS,"University of Nevada, Las Vegas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bob Bass,5425 days 00:00:00.000000000
564,Melvin Roseboro,0.0,0.0,1984.0,191.0,SAS,St. Mary's University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bob Bass,5425 days 00:00:00.000000000
565,Frank Rodriguez,0.0,0.0,1984.0,214.0,SAS,New Mexico State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bob Bass,5425 days 00:00:00.000000000
566,Joe Johnson,1.0,7.0,2001.0,10.0,BOS,University of Arkansas,15.0,1143.0,41186.0,19318.0,4644.0,4774.0,0.442,0.372,0.801,36.0,16.9,4.1,4.2,78.1,0.091,0.5,26.2,Chris Wallace,851 days 00:00:00.000000000
567,Kedrick Brown,0.0,0.0,2001.0,11.0,BOS,Okaloosa-Walton Community College,4.0,143.0,1935.0,509.0,347.0,103.0,0.405,0.274,0.64,13.5,3.6,2.4,0.7,3.0,0.074,-2.2,-0.1,Chris Wallace,851 days 00:00:00.000000000
568,Joseph Forte,0.0,0.0,2001.0,21.0,BOS,University of North Carolina,2.0,25.0,125.0,30.0,17.0,17.0,0.234,0.0,0.8,5.0,1.2,0.7,0.7,-0.4,-0.166,-10.1,-0.3,Chris Wallace,851 days 00:00:00.000000000
569,Zach Randolph,1.0,2.0,2001.0,19.0,POR,Michigan State University,15.0,984.0,31322.0,16693.0,9213.0,1800.0,0.473,0.26,0.765,31.8,17.0,9.4,1.8,76.4,0.117,-0.3,13.5,Bob Whitsitt,3275 days 00:00:00.000000000
570,Ruben Boumtje-Boumtje,0.0,0.0,2001.0,49.0,POR,Georgetown University,3.0,44.0,276.0,43.0,57.0,6.0,0.368,0.0,0.556,6.3,1.0,1.3,0.1,0.2,0.027,-4.5,-0.2,Bob Whitsitt,3275 days 00:00:00.000000000
571,Otis Birdsong,1.0,4.0,1977.0,2.0,SAC,University of Houston,12.0,696.0,21627.0,12544.0,2072.0,2260.0,0.506,0.274,0.655,31.1,18.0,3.0,3.2,48.2,0.107,0.3,12.4,Joe Axelson,3738 days 00:00:00.000000000
572,Eddie Owens,0.0,0.0,1977.0,31.0,SAC,"University of Nevada, Las Vegas",1.0,8.0,63.0,21.0,10.0,5.0,0.429,0.0,0.5,7.9,2.6,1.3,0.6,0.0,0.027,-4.9,0.0,Joe Axelson,3738 days 00:00:00.000000000
573,Bill Paterno,0.0,0.0,1977.0,45.0,SAC,University of Notre Dame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Axelson,3738 days 00:00:00.000000000
574,John Kuester,0.0,0.0,1977.0,53.0,SAC,University of North Carolina,3.0,135.0,1527.0,451.0,141.0,305.0,0.427,0.0,0.833,11.3,3.3,1.0,2.3,2.0,0.064,-3.5,-0.6,Joe Axelson,3738 days 00:00:00.000000000
575,Larry Williams,0.0,0.0,1977.0,75.0,SAC,Texas Southern University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Axelson,3738 days 00:00:00.000000000
576,Bob Chapman,0.0,0.0,1977.0,97.0,SAC,Michigan State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Axelson,3738 days 00:00:00.000000000
577,Bob Cooper,0.0,0.0,1977.0,119.0,SAC,Providence College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Axelson,3738 days 00:00:00.000000000
578,Bruce Jenner,0.0,0.0,1977.0,139.0,SAC,Graceland University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Axelson,3738 days 00:00:00.000000000
579,Anthony Mason,1.0,1.0,1988.0,53.0,POR,Tennessee State University,13.0,882.0,30605.0,9656.0,7279.0,2963.0,0.509,0.167,0.709,34.7,10.9,8.3,3.4,88.3,0.138,2.1,31.7,Bucky Buckwalter,2388 days 00:00:00.000000000
580,Mark Bryant,0.0,0.0,1988.0,21.0,POR,Seton Hall University,15.0,797.0,13479.0,4313.0,2992.0,491.0,0.5,0.083,0.697,16.9,5.4,3.8,0.6,26.1,0.093,-2.2,-0.8,Bucky Buckwalter,2388 days 00:00:00.000000000
581,Rolando Ferreira,0.0,0.0,1988.0,26.0,POR,University of Houston,1.0,12.0,34.0,9.0,13.0,1.0,0.056,0.0,0.875,2.8,0.8,1.1,0.1,-0.2,-0.352,-24.0,-0.2,Bucky Buckwalter,2388 days 00:00:00.000000000
582,Craig Neal,0.0,0.0,1988.0,71.0,POR,Georgia Institute of Technology,2.0,63.0,625.0,158.0,45.0,155.0,0.373,0.302,0.6,9.9,2.5,0.7,2.5,-0.4,-0.03,-8.4,-1.0,Bucky Buckwalter,2388 days 00:00:00.000000000
583,Antonio McDyess,1.0,1.0,1995.0,2.0,LAC,University of Alabama,15.0,1015.0,28053.0,12227.0,7638.0,1300.0,0.497,0.117,0.67,27.6,12.0,7.5,1.3,69.8,0.119,0.3,16.4,Elgin Baylor,8211 days 00:00:00.000000000
584,Constantin Popa,0.0,0.0,1995.0,53.0,LAC,University of Miami,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elgin Baylor,8211 days 00:00:00.000000000
585,Michael Redd,1.0,1.0,2000.0,43.0,MIL,Ohio State University,12.0,629.0,20104.0,11972.0,2411.0,1338.0,0.447,0.38,0.838,32.0,19.0,3.8,2.1,55.9,0.134,0.9,14.9,Ernie Grunfeld,1416 days 00:00:00.000000000
586,Jason Collier,0.0,0.0,2000.0,15.0,MIL,Georgia Institute of Technology,5.0,151.0,2178.0,841.0,443.0,51.0,0.455,0.35,0.738,14.4,5.6,2.9,0.3,1.9,0.042,-6.3,-2.3,Ernie Grunfeld,1416 days 00:00:00.000000000
587,Jason Hart,0.0,0.0,2000.0,49.0,MIL,Syracuse University,9.0,341.0,5289.0,1623.0,567.0,774.0,0.417,0.315,0.788,15.5,4.8,1.7,2.3,8.6,0.078,-1.7,0.3,Ernie Grunfeld,1416 days 00:00:00.000000000
588,John Lucas,0.0,0.0,1976.0,1.0,HOU,University of Maryland,14.0,928.0,25556.0,9951.0,2151.0,6454.0,0.449,0.303,0.776,27.5,10.7,2.3,7.0,53.7,0.101,-0.4,10.3,Ray Patterson,6417 days 00:00:00.000000000
589,Phil Hicks,0.0,0.0,1976.0,27.0,HOU,Tulane University,2.0,57.0,390.0,132.0,94.0,32.0,0.447,0.0,0.778,6.8,2.3,1.6,0.6,0.5,0.058,-2.9,-0.1,Ray Patterson,6417 days 00:00:00.000000000
590,Barnes Hauptfuhrer,0.0,0.0,1976.0,44.0,HOU,Princeton University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ray Patterson,6417 days 00:00:00.000000000
591,Hercle Ivy,0.0,0.0,1976.0,61.0,HOU,Iowa State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ray Patterson,6417 days 00:00:00.000000000
592,Dave Marrs,0.0,0.0,1976.0,78.0,HOU,University of Houston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ray Patterson,6417 days 00:00:00.000000000
593,Robert Paige,0.0,0.0,1976.0,96.0,HOU,Houston Baptist University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ray Patterson,6417 days 00:00:00.000000000
594,Barry Davis,0.0,0.0,1976.0,114.0,HOU,Texas A&M University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ray Patterson,6417 days 00:00:00.000000000
595,Dan Kruger,0.0,0.0,1976.0,132.0,HOU,University of Texas at Austin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ray Patterson,6417 days 00:00:00.000000000
596,Scott May,0.0,0.0,1976.0,2.0,CHI,Indiana University,7.0,355.0,8029.0,3690.0,1450.0,610.0,0.462,0.0,0.811,22.6,10.4,4.1,1.7,17.4,0.104,-1.0,2.0,Jerry Krause,90 days 00:00:00.000000000
597,Willie Smith,0.0,0.0,1976.0,18.0,CHI,University of Missouri,4.0,78.0,1200.0,357.0,134.0,277.0,0.4,0.239,0.754,15.4,4.6,1.7,3.6,1.3,0.052,-0.8,0.4,Jerry Krause,90 days 00:00:00.000000000
598,Dallas Smith,0.0,0.0,1976.0,35.0,CHI,West Texas A&M University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerry Krause,90 days 00:00:00.000000000
599,Lars Hansen,0.0,0.0,1976.0,37.0,CHI,University of Washington,1.0,15.0,205.0,76.0,59.0,14.0,0.509,0.0,0.581,13.7,5.1,3.9,0.9,0.6,0.149,-1.1,0.0,Jerry Krause,90 days 00:00:00.000000000
600,Keith Starr,0.0,0.0,1976.0,52.0,CHI,University of Pittsburgh,1.0,17.0,65.0,14.0,10.0,6.0,0.25,0.0,1.0,3.8,0.8,0.6,0.4,-0.2,-0.111,-9.8,-0.1,Jerry Krause,90 days 00:00:00.000000000
601,Nate Williams,0.0,0.0,1976.0,69.0,CHI,University of Illinois at Urbana-Champaign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerry Krause,90 days 00:00:00.000000000
602,Tom Paulin,0.0,0.0,1976.0,87.0,CHI,Winston-Salem State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerry Krause,90 days 00:00:00.000000000
603,Barry McLeod,0.0,0.0,1976.0,105.0,CHI,Centenary College of Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerry Krause,90 days 00:00:00.000000000
604,John Thomas,0.0,0.0,1976.0,141.0,CHI,University of Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerry Krause,90 days 00:00:00.000000000
605,John Hudson,0.0,0.0,1976.0,158.0,CHI,Concord University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jerry Krause,90 days 00:00:00.000000000
606,Richard Washington,0.0,0.0,1976.0,3.0,SAC,"University of California, Los Angeles",6.0,351.0,7874.0,3456.0,2204.0,409.0,0.453,0.25,0.711,22.4,9.8,6.3,1.2,10.8,0.066,-2.3,-0.6,Joe Axelson,3738 days 00:00:00.000000000
607,Clarence Ramsey,0.0,0.0,1976.0,54.0,SAC,University of Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Axelson,3738 days 00:00:00.000000000
608,Willie Hodge,0.0,0.0,1976.0,71.0,SAC,Duke University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Axelson,3738 days 00:00:00.000000000
609,Andre McCarter,0.0,0.0,1976.0,89.0,SAC,"University of California, Los Angeles",3.0,103.0,1182.0,392.0,95.0,172.0,0.431,0.25,0.725,11.5,3.8,0.9,1.7,1.1,0.046,-4.5,-0.7,Joe Axelson,3738 days 00:00:00.000000000
610,Craig Prosser,0.0,0.0,1976.0,107.0,SAC,Canisius College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Axelson,3738 days 00:00:00.000000000
611,Mike Davis,0.0,0.0,1976.0,125.0,SAC,Bradley University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Axelson,3738 days 00:00:00.000000000
612,Dave Logan,0.0,0.0,1976.0,143.0,SAC,University of Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Axelson,3738 days 00:00:00.000000000
613,Harry Bailey,0.0,0.0,1976.0,160.0,SAC,University of North Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Axelson,3738 days 00:00:00.000000000
614,Leon Douglas,0.0,0.0,1976.0,4.0,DET,University of Alabama,7.0,456.0,10111.0,3587.0,2954.0,479.0,0.495,0.0,0.601,22.2,7.9,6.5,1.1,15.2,0.072,-1.6,1.1,Oscar Feldman,702 days 00:00:00.000000000
615,Phil Sellers,0.0,0.0,1976.0,38.0,DET,Rutgers University,1.0,44.0,329.0,198.0,41.0,25.0,0.384,0.0,0.722,7.5,4.5,0.9,0.6,0.0,-0.007,-5.0,-0.2,Oscar Feldman,702 days 00:00:00.000000000
616,Scott Thompson,0.0,0.0,1976.0,55.0,DET,University of Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oscar Feldman,702 days 00:00:00.000000000
617,Jim Hearns,0.0,0.0,1976.0,72.0,DET,Marymount College,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oscar Feldman,702 days 00:00:00.000000000
618,Russell Davis,0.0,0.0,1976.0,90.0,DET,Virginia Polytechnic Institute and State University,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oscar Feldman,702 days 00:00:00.000000000
